expansion_factor,density
49.229669032824,0.006640474904701305
49.462984999804206,0.006502157520116403
49.69630096678441,0.006367408526260022
49.92961693376462,0.0062361675228478075
50.16293290074483,0.006108371528017069
50.396248867725035,0.005983955275212411
50.62956483470525,0.005862851504062713
50.862880801685456,0.0057449912440656545
51.09619676866566,0.005630304089983702
51.32951273564587,0.005518718467949025
51.56282870262608,0.005410161891370946
51.79614466960629,0.005304561205840468
52.0294606365865,0.005201842822327818
52.26277660356671,0.005101932938073453
52.496092570546914,0.005004757744676735
52.72940853752712,0.004910243622990666
52.962724504507335,0.004818317324533908
53.19604047148754,0.00472890613923246
53.42935643846775,0.004641938049401738
53.66267240544796,0.004557341869974936
53.895988372428164,0.004475047375074987
54.12930433940838,0.004394985411113758
54.362620306388585,0.004317087996684267
54.59593627336879,0.0042412884095871985
54.829252240349,0.0041675212614036075
55.06256820732921,0.004095722560089047
55.295884174309414,0.004025829761121743
55.52920014128963,0.003957781807787699
55.762516108269836,0.003891519161228643
55.99583207525004,0.00382698382091523
56.22914804223025,0.0037641193362366477
56.46246400921046,0.0037028708099198664
56.69577997619067,0.0036431848940065566
56.92909594317088,0.003585009779123853
57.162411910151086,0.0035282951777864625
57.39572787713129,0.003472992302462668
57.6290438441115,0.0034190538391256895
57.86235981109171,0.0033664339169951806
58.09567577807192,0.003315088075151331
58.32899174505213,0.003264973226677275
58.562307712032336,0.0032160476209537794
58.79562367901254,0.0031682708046950965
59.02893964599275,0.003121603582275655
59.262255612972965,0.003076007975855709
59.49557157995317,0.003031447185769756
59.72888754693338,0.002987885551595359
59.962203513913586,0.00294528851427279
60.19551948089379,0.0029036225795973066
60.42883544787401,0.0028628552833576118
60.662151414854215,0.002822955158345398
60.89546738183442,0.0027838917034132722
61.12878334881463,0.0027456353547116747
61.362099315794836,0.0027081574591903104
61.59541528277505,0.0026714302504064792
61.82873124975526,0.002635426826641816
62.062047216735465,0.002600121131290756
62.29536318371567,0.0025654879354486773
62.52867915069588,0.002531502822595535
62.761995117676086,0.0024981421752420267
62.9953110846563,0.0024653831633800233
63.22862705163651,0.0024332037345574107
63.461943018616715,0.0024015826053796064
63.69525898559692,0.0023704992542258638
63.92857495257713,0.002339933914958182
64.16189091955734,0.00230986757139392
64.39520688653755,0.002280281952310289
64.62852285351775,0.0022511595267493646
64.86183882049797,0.002222483499396162
65.09515478747818,0.0021942378058093697
65.32847075445838,0.0021664071072943635
65.5617867214386,0.0021389767852209116
65.7951026884188,0.002111932934603147
66.02841865539901,0.0020852623567768507
66.26173462237922,0.0020589525510284097
66.49505058935942,0.002032991705050595
66.72836655633964,0.0020073686841226308
66.96168252331984,0.0019820730189349972
