distance_km,p_cdr_bay_area,p_sci_us,p_sci_bay_area
0.5,,,
0.5682318331928624,,,
0.6457748325074419,,,
0.7338996338110347,,,
0.8340502686000293,,,
0.9478678262031879,,,
1.0772173450159417,,,
1.2242183734111134,,,
1.391279701103562,,,
1.5811388300841895,,,
1.7969068319023136,,,
2.0421193263372603,,,
2.320794416806389,,,
2.637498531851309,,,
2.9974212515947043,,,
3.4064603452898052,,,
3.8713184134056347,,,
4.399612717845534,,,
4.999999999999999,,,
5.682318331928624,,,
6.457748325074419,,,
7.338996338110344,,,
8.34050268600029,,,
9.478678262031876,,,
10.772173450159414,,,
12.242183734111132,,,
13.91279701103562,,,
15.811388300841895,,,
17.969068319023126,,,
20.421193263372594,,,
23.207944168063886,,,
26.37498531851308,,,
29.974212515947038,,,
34.06460345289805,,,
38.71318413405634,,,
43.99612717845534,,,
49.99999999999999,,,
56.8231833192862,,,
64.5774832507442,,,
73.38996338110344,,,
83.40502686000295,,,
94.78678262031876,,,
107.72173450159409,,,
122.42183734111131,,,
139.12797011035613,,,
158.11388300841895,,,
179.69068319023125,,,
204.21193263372604,,,
232.07944168063884,,,
263.7498531851307,,,
299.7421251594704,,,
340.64603452898035,,,
387.1318413405634,,,
439.96127178455316,,,
499.99999999999994,,,
