disaster,quantity,x,y
Imelda,location_rank,15.0,0.001604345056971709
Imelda,location_rank,16.0,0.0014504115304706823
Imelda,location_rank,17.0,0.0013368644342553933
Imelda,location_rank,18.0,0.0012180346018306081
Imelda,location_rank,19.0,0.0011376924180835834
Imelda,location_rank,20.0,0.0010454527785847007
Imelda,location_rank,21.0,0.0009678883616422783
Imelda,location_rank,22.0,0.0008987509671772808
Imelda,location_rank,23.0,0.0008393825613426433
Imelda,location_rank,24.0,0.0007825713746210214
Imelda,location_rank,25.0,0.0007401529857040913
Imelda,location_rank,26.0,0.0006973133375007247
Imelda,location_rank,27.0,0.000652951876621989
Imelda,location_rank,28.0,0.0006210511339217357
Imelda,location_rank,29.0,0.000594879425140456
Imelda,location_rank,30.0,0.000569554161373319
Imelda,location_rank,31.0,0.0005333344029677028
Imelda,location_rank,32.0,0.0005124330229141172
Imelda,location_rank,33.0,0.00047888232421669177
Imelda,location_rank,34.0,0.00046285488611843634
Imelda,location_rank,35.0,0.0004392947999752393
Imelda,location_rank,36.0,0.0004206317167196489
Imelda,location_rank,37.0,0.0004073275467521013
Imelda,location_rank,38.0,0.0003910571447452084
Imelda,location_rank,39.0,0.00037502608866274705
Imelda,location_rank,40.0,0.00035716111509281526
Imelda,location_rank,41.0,0.00034222600564555835
Imelda,location_rank,42.0,0.00032910402984421053
Imelda,location_rank,43.0,0.00032176288101642877
Imelda,location_rank,44.0,0.00030789786431647447
Imelda,location_rank,45.0,0.0003046669230917078
Imelda,location_rank,46.0,0.0002928956080748173
Imelda,location_rank,47.0,0.00028265671855069307
Imelda,location_rank,48.0,0.0002772152085054846
Imelda,location_rank,49.0,0.0002723512545709343
Imelda,location_rank,50.0,0.000255936370818559
Imelda,location_rank,51.0,0.00025112259751338035
Imelda,location_rank,52.0,0.000248977591073001
Imelda,location_rank,53.0,0.00023981077810798478
Imelda,location_rank,54.0,0.00022718834823388598
Imelda,location_rank,55.0,0.00022297179130273715
Imelda,location_rank,56.0,0.00021868218305597247
Imelda,location_rank,57.0,0.0002152711561235516
Imelda,location_rank,58.0,0.0002141592524571046
Imelda,location_rank,59.0,0.0002081087438979348
Imelda,location_rank,60.0,0.00020185068220353523
Imelda,location_rank,61.0,0.0002004429846321845
Imelda,location_rank,62.0,0.00020184507935414636
Imelda,location_rank,63.0,0.00019066193464713178
Imelda,location_rank,64.0,0.00018493016716371745
Imelda,location_rank,65.0,0.00018245378371114962
Imelda,location_rank,66.0,0.00017908091514938932
Imelda,location_rank,67.0,0.00017919254021222874
Imelda,location_rank,68.0,0.00017662207014286586
Imelda,location_rank,69.0,0.00017768320575982475
Imelda,location_rank,70.0,0.00017609689851959246
Imelda,location_rank,71.0,0.0001646043979822537
Imelda,location_rank,72.0,0.00016842605485103808
Imelda,location_rank,73.0,0.000160440536735941
Imelda,location_rank,74.0,0.00015251053713215152
Imelda,location_rank,75.0,0.000142712822028381
Imelda,location_rank,76.0,0.00014702954805673754
Imelda,location_rank,77.0,0.0001507729709242729
Imelda,location_rank,78.0,0.00014573208177982142
Imelda,location_rank,79.0,0.00014492309798591464
Imelda,location_rank,80.0,0.00014760913522730203
Imelda,location_rank,81.0,0.00014041298232966943
Imelda,location_rank,82.0,0.00013700339748906674
Imelda,location_rank,83.0,0.00013309403974139837
Imelda,location_rank,84.0,0.0001414488035813622
Imelda,location_rank,85.0,0.0001277486073191689
Imelda,location_rank,86.0,0.0001277743800992961
Imelda,location_rank,87.0,0.00013702002012802028
Imelda,location_rank,88.0,0.00013162029947078995
Imelda,location_rank,89.0,0.00011686911262049546
Imelda,location_rank,90.0,0.00011562559633957591
Imelda,location_rank,91.0,0.00010780872102979644
Imelda,location_rank,92.0,0.00010546688991557897
Imelda,location_rank,93.0,0.00012740933297660428
Imelda,location_rank,94.0,0.00011930617489753868
Imelda,location_rank,95.0,0.00011455515919716794
Imelda,location_rank,96.0,0.0001108295106711646
Imelda,location_rank,97.0,9.419637339047027e-05
Imelda,location_rank,98.0,9.873235731400356e-05
Imelda,location_rank,99.0,9.910989173113708e-05
Imelda,location_rank,100.0,0.00012319724182238681
Imelda,location_rank,101.0,9.763951196213926e-05
Imelda,location_rank,102.0,0.00010395392119475023
Imelda,location_rank,103.0,0.00011287082432295314
Imelda,location_rank,104.0,9.105710378555183e-05
Imelda,location_rank,105.0,9.413834304044405e-05
Imelda,location_rank,106.0,7.643600319918271e-05
Imelda,location_rank,107.0,8.750073196126719e-05
Imelda,location_rank,108.0,9.083097391183632e-05
Imelda,location_rank,109.0,9.595265723299968e-05
Imelda,location_rank,110.0,8.194234863677121e-05
Imelda,location_rank,111.0,7.635276740746806e-05
Imelda,location_rank,112.0,8.101268247479715e-05
Imelda,location_rank,113.0,9.366429695475048e-05
Imelda,location_rank,114.0,8.808730575655206e-05
Imelda,location_rank,115.0,0.00012041998694002045
Imelda,location_rank,116.0,9.408468745296181e-05
Imelda,location_rank,117.0,8.427723713601591e-05
Imelda,location_rank,118.0,5.950173518709109e-05
Imelda,location_rank,119.0,0.00010193014688743491
Imelda,location_rank,120.0,0.0001491226295469534
Imelda,location_rank,121.0,0.0001000961346277204
Imelda,location_rank,122.0,9.202091173755373e-05
Imelda,location_rank,123.0,6.219719278636809e-05
Imelda,location_rank,124.0,6.635112453804897e-05
Imelda,location_rank,125.0,6.869967006849833e-05
Imelda,location_rank,126.0,4.750435296992494e-05
Imelda,location_rank,127.0,3.32988657351329e-05
Imelda,location_rank,128.0,5.598122022857849e-05
Imelda,location_rank,129.0,0.00018908853483047853
Imelda,location_rank,130.0,0.00015169421525797983
Imelda,location_rank,131.0,0.00010809655584765415
Imelda,location_rank,132.0,6.848618064465739e-05
Imelda,location_rank,133.0,5.153709750414929e-05
Imelda,location_rank,134.0,8.002411578477423e-05
Imelda,location_rank,135.0,5.473778865909083e-05
Imelda,location_rank,136.0,7.76733339633399e-05
Imelda,location_rank,137.0,4.320880133026033e-05
Imelda,location_rank,138.0,2.9445166068550472e-05
Imelda,location_rank,139.0,7.512078929889786e-05
Imelda,location_rank,140.0,4.3184344437815053e-05
Imelda,location_rank,141.0,9.363365930022592e-05
Imelda,location_rank,142.0,5.3036917825369545e-05
Imelda,location_rank,143.0,0.00016348749918955252
Imelda,location_rank,144.0,0.00013250213846812341
Imelda,location_rank,145.0,0.00010068157756293943
Imelda,location_rank,146.0,7.356252626996153e-05
Imelda,location_rank,147.0,4.097464339155322e-05
Imelda,location_rank,148.0,3.8281326717631934e-05
Imelda,location_rank,149.0,6.491995302920002e-05
Imelda,location_rank,150.0,4.24198437246213e-05
Imelda,location_rank,151.0,3.1190847241249235e-05
Imelda,location_rank,152.0,0.00010064576443833717
Imelda,location_rank,153.0,5.677675080813336e-05
Imelda,location_rank,154.0,3.192596008489323e-05
Imelda,location_rank,155.0,0.00043531680250451926
Imelda,location_rank,156.0,0.00038446163046186696
Imelda,location_rank,157.0,0.000362362447736717
Imelda,location_rank,158.0,0.0003618218421366134
Imelda,location_rank,159.0,0.00033592195876470677
Imelda,location_rank,160.0,0.0003175459269342189
Imelda,location_rank,161.0,0.00028700493467734886
Imelda,location_rank,162.0,0.00029220601676422986
Imelda,location_rank,163.0,0.0002611221094708235
Imelda,location_rank,164.0,0.00023281824723713507
Imelda,location_rank,165.0,0.00022353907746308494
Imelda,location_rank,166.0,0.00019273490910989589
Imelda,location_rank,167.0,0.0001688334674379317
Imelda,location_rank,168.0,0.00015559878986742755
Imelda,location_rank,169.0,0.000129269510063046
Imelda,location_rank,170.0,0.00010488926783562087
Imelda,location_rank,171.0,8.192728198910401e-05
Imelda,location_rank,172.0,5.4887050634478427e-05
Imelda,location_rank,173.0,3.0089692459865055e-05
Imelda,location_rank,174.0,0.00014918622171743978
Imelda,location_rank,175.0,0.00013285730956652625
Imelda,location_rank,176.0,0.00011197515833361465
Imelda,location_rank,177.0,8.940872894924842e-05
Imelda,location_rank,178.0,7.39363144480422e-05
Imelda,location_rank,179.0,4.4485946750565835e-05
Imelda,location_rank,180.0,2.39025944585358e-05
Imelda,location_rank,181.0,5.778399553757838e-05
Imelda,location_rank,182.0,3.1210559928870144e-05
Imelda,location_rank,183.0,6.0940680341755334e-05
Imelda,location_rank,184.0,4.875254427340428e-05
Imelda,location_rank,185.0,3.656440820505272e-05
Imelda,location_rank,186.0,2.437627213670176e-05
Imelda,location_rank,187.0,1.2188136068350857e-05
Michael & Florence,departure_time,0.0,0.015128072150099486
Michael & Florence,departure_time,1.0,0.01144354055472604
Michael & Florence,departure_time,2.0,0.009731463091576091
Michael & Florence,departure_time,3.0,0.009293378685672008
Michael & Florence,departure_time,4.0,0.010848310968211317
Michael & Florence,departure_time,5.0,0.01803657872010345
Michael & Florence,departure_time,6.0,0.037613708925323966
Michael & Florence,departure_time,7.0,0.0637733651285913
Michael & Florence,departure_time,8.0,0.06552963351762471
Michael & Florence,departure_time,9.0,0.06049139700938654
Michael & Florence,departure_time,10.0,0.06189353005367952
Michael & Florence,departure_time,11.0,0.0668359588326779
Michael & Florence,departure_time,12.0,0.07245192606640485
Michael & Florence,departure_time,13.0,0.07152369914921311
Michael & Florence,departure_time,14.0,0.07174644299356969
Michael & Florence,departure_time,15.0,0.06155995091040979
Michael & Florence,departure_time,16.0,0.045504317679617275
Michael & Florence,departure_time,17.0,0.04429721612453636
Michael & Florence,departure_time,18.0,0.031911556464800914
Michael & Florence,departure_time,19.0,0.035290996551450605
Michael & Florence,departure_time,20.0,0.04624454710886961
Michael & Florence,departure_time,21.0,0.038497713142886275
Michael & Florence,departure_time,22.0,0.02924733422066579
Michael & Florence,departure_time,23.0,0.021105361949903388
Michael & Florence,stay_duration,0.25,0.8883696067901462
Michael & Florence,stay_duration,0.75,0.04182643778579386
Michael & Florence,stay_duration,1.25,0.020309143387780303
Michael & Florence,stay_duration,1.75,0.011007755840524037
Michael & Florence,stay_duration,2.25,0.007501476425947206
Michael & Florence,stay_duration,2.75,0.005193340084671252
Michael & Florence,stay_duration,3.25,0.003981724127201098
Michael & Florence,stay_duration,3.75,0.0030801876306329576
Michael & Florence,stay_duration,4.25,0.002655678932073685
Michael & Florence,stay_duration,4.75,0.0020516496405833555
Michael & Florence,stay_duration,5.25,0.0017650348797505699
Michael & Florence,stay_duration,5.75,0.0014457578324796436
Michael & Florence,stay_duration,6.25,0.0012905015428263302
Michael & Florence,stay_duration,6.75,0.0010858149435369598
Michael & Florence,stay_duration,7.25,0.0010227247457554394
Michael & Florence,stay_duration,7.75,0.0008721016408224324
Michael & Florence,stay_duration,8.25,0.0007949689490591163
Michael & Florence,stay_duration,8.75,0.0007090621167120425
Michael & Florence,stay_duration,9.25,0.0006524740686771823
Michael & Florence,stay_duration,9.75,0.0005940890628941542
Michael & Florence,stay_duration,10.25,0.0005653409631299532
Michael & Florence,stay_duration,10.75,0.0005139245422985524
Michael & Florence,stay_duration,11.25,0.000460082443454224
Michael & Florence,stay_duration,11.75,0.00038946587299900737
Michael & Florence,stay_duration,12.25,0.00032791577118227436
Michael & Florence,stay_duration,12.75,0.0002674242838284274
Michael & Florence,stay_duration,13.25,0.00022282061130183314
Michael & Florence,stay_duration,13.75,0.0001855670548277033
Michael & Florence,stay_duration,14.25,0.00015786574743593986
Michael & Florence,stay_duration,14.75,0.0001322795194989578
Michael & Florence,stay_duration,15.25,0.00011110937971222815
Michael & Florence,stay_duration,15.75,9.358044378362828e-05
Michael & Florence,stay_duration,16.25,7.947883934959032e-05
Michael & Florence,stay_duration,16.75,6.787921914864744e-05
Michael & Florence,stay_duration,17.25,5.642146403308623e-05
Michael & Florence,stay_duration,17.75,4.722387766417404e-05
Michael & Florence,stay_duration,18.25,3.886780918809409e-05
Michael & Florence,stay_duration,18.75,3.1270503971707056e-05
Michael & Florence,stay_duration,19.25,2.4217014915949788e-05
Michael & Florence,stay_duration,19.75,8.442047315705214e-06
Michael & Florence,stay_duration,20.25,2.320353934386704e-06
Michael & Florence,stay_duration,20.75,1.6207011269361506e-06
Michael & Florence,stay_duration,21.25,1.3434193691446872e-06
Michael & Florence,stay_duration,21.75,1.1445933025112734e-06
Michael & Florence,stay_duration,22.25,9.909061266811213e-07
Michael & Florence,stay_duration,22.75,9.038525515605455e-07
Michael & Florence,stay_duration,23.25,6.803075685348696e-07
Michael & Florence,stay_duration,23.75,2.880291127446209e-07
Michael & Florence,location_rank,1.0,0.13629940760745846
Michael & Florence,location_rank,2.0,0.05428129349236674
Michael & Florence,location_rank,3.0,0.020208919099761285
Michael & Florence,location_rank,4.0,0.011785160769072796
Michael & Florence,location_rank,5.0,0.008226328716445982
Michael & Florence,location_rank,6.0,0.006154718605258268
Michael & Florence,location_rank,7.0,0.004848904305600917
Michael & Florence,location_rank,8.0,0.004013919274248777
Michael & Florence,location_rank,9.0,0.0033582497898872713
Michael & Florence,location_rank,10.0,0.0028844519822454717
Michael & Florence,location_rank,11.0,0.0025342720465273178
Michael & Florence,location_rank,12.0,0.0022239149083108224
Michael & Florence,location_rank,13.0,0.001986554925940179
Michael & Florence,location_rank,14.0,0.0017642185012154057
Michael & Florence,location_rank,15.0,0.0015915445697689884
Michael & Florence,location_rank,16.0,0.001437622329089819
Michael & Florence,location_rank,17.0,0.0013154371657999944
Michael & Florence,location_rank,18.0,0.0012013806492764023
Michael & Florence,location_rank,19.0,0.0011135854803139879
Michael & Florence,location_rank,20.0,0.0010286907558364096
Michael & Florence,location_rank,21.0,0.0009481238856234442
Michael & Florence,location_rank,22.0,0.0008835437036272935
Michael & Florence,location_rank,23.0,0.0008236008475400446
Michael & Florence,location_rank,24.0,0.0007693437676490596
Michael & Florence,location_rank,25.0,0.0007263672414379886
Michael & Florence,location_rank,26.0,0.0006818990327353066
Michael & Florence,location_rank,27.0,0.0006448692296383444
Michael & Florence,location_rank,28.0,0.0006102463157455353
Michael & Florence,location_rank,29.0,0.000582790952698221
Michael & Florence,location_rank,30.0,0.0005535900937941755
Michael & Florence,location_rank,31.0,0.0005233510079454691
Michael & Florence,location_rank,32.0,0.0004976198429010143
Michael & Florence,location_rank,33.0,0.0004817972601862631
Michael & Florence,location_rank,34.0,0.0004592275045186468
Michael & Florence,location_rank,35.0,0.0004441999044049593
Michael & Florence,location_rank,36.0,0.0004282692944215822
Michael & Florence,location_rank,37.0,0.00041049731054112803
Michael & Florence,location_rank,38.0,0.00039545957859959377
Michael & Florence,location_rank,39.0,0.00038013282212772157
Michael & Florence,location_rank,40.0,0.0003676213494285606
Michael & Florence,location_rank,41.0,0.00035771989972369024
Michael & Florence,location_rank,42.0,0.00034982203607597344
Michael & Florence,location_rank,43.0,0.0003314673253866434
Michael & Florence,location_rank,44.0,0.0003266577310350812
Michael & Florence,location_rank,45.0,0.00032097842219554055
Michael & Florence,location_rank,46.0,0.00030919796411776895
Michael & Florence,location_rank,47.0,0.0003000396905509288
Michael & Florence,location_rank,48.0,0.00030146343758418977
Michael & Florence,location_rank,49.0,0.0002864718111731473
Michael & Florence,location_rank,50.0,0.0002799720520778026
Michael & Florence,location_rank,51.0,0.00027460882965865154
Michael & Florence,location_rank,52.0,0.00027215153555066815
Michael & Florence,location_rank,53.0,0.00025358798590329883
Michael & Florence,location_rank,54.0,0.0002547898724734423
Michael & Florence,location_rank,55.0,0.0002461041684026143
Michael & Florence,location_rank,56.0,0.00024308546342419825
Michael & Florence,location_rank,57.0,0.00024044570051715935
Michael & Florence,location_rank,58.0,0.00023266615758761548
Michael & Florence,location_rank,59.0,0.00022949500398296378
Michael & Florence,location_rank,60.0,0.00022380501546126987
Michael & Florence,location_rank,61.0,0.00021313113757056253
Michael & Florence,location_rank,62.0,0.0002117820109850518
Michael & Florence,location_rank,63.0,0.00019970205903693122
Michael & Florence,location_rank,64.0,0.00019330269633293292
Michael & Florence,location_rank,65.0,0.00020073502827100626
Michael & Florence,location_rank,66.0,0.00019719055039506777
Michael & Florence,location_rank,67.0,0.00019602329835570768
Michael & Florence,location_rank,68.0,0.00018524886466837135
Michael & Florence,location_rank,69.0,0.0001771417942969244
Michael & Florence,location_rank,70.0,0.00017635334067400056
Michael & Florence,location_rank,71.0,0.0001725519250066593
Michael & Florence,location_rank,72.0,0.00016453209261660108
Michael & Florence,location_rank,73.0,0.00016250143924265108
Michael & Florence,location_rank,74.0,0.00016533865335009645
Michael & Florence,location_rank,75.0,0.00015898303575871683
Michael & Florence,location_rank,76.0,0.00016229496270382597
Michael & Florence,location_rank,77.0,0.0001531794045743525
Michael & Florence,location_rank,78.0,0.00015399585577278207
Michael & Florence,location_rank,79.0,0.00014947820800117033
Michael & Florence,location_rank,80.0,0.0001432633994816675
Michael & Florence,location_rank,81.0,0.00013682803942152678
Michael & Florence,location_rank,82.0,0.00014045967895945371
Michael & Florence,location_rank,83.0,0.0001390548625317146
Michael & Florence,location_rank,84.0,0.00013313760284779373
Michael & Florence,location_rank,85.0,0.00013491346331443775
Michael & Florence,location_rank,86.0,0.00012844559137451986
Michael & Florence,location_rank,87.0,0.00013309708068829054
Michael & Florence,location_rank,88.0,0.00012446976487625453
Michael & Florence,location_rank,89.0,0.0001218315988734752
Michael & Florence,location_rank,90.0,0.0001237971106295708
Michael & Florence,location_rank,91.0,0.00011820372988059037
Michael & Florence,location_rank,92.0,0.00011237648167273917
Michael & Florence,location_rank,93.0,0.00010692690793132906
Michael & Florence,location_rank,94.0,0.00010702575006182446
Michael & Florence,location_rank,95.0,0.00010951545507687835
Michael & Florence,location_rank,96.0,0.00011177856562405577
Michael & Florence,location_rank,97.0,0.00010732742609777487
Michael & Florence,location_rank,98.0,0.00010765117693178069
Michael & Florence,location_rank,99.0,0.00011925175160933891
Michael & Florence,location_rank,100.0,0.00010846664021112488
Michael & Florence,location_rank,101.0,9.700235699154776e-05
Michael & Florence,location_rank,102.0,9.354172058225038e-05
Michael & Florence,location_rank,103.0,8.991071447345471e-05
Michael & Florence,location_rank,104.0,0.0001091570411790956
Michael & Florence,location_rank,105.0,9.997894645247118e-05
Michael & Florence,location_rank,106.0,0.00011176971969865508
Michael & Florence,location_rank,107.0,9.380923783968e-05
Michael & Florence,location_rank,108.0,0.0001056674402512651
Michael & Florence,location_rank,109.0,9.086797891302136e-05
Michael & Florence,location_rank,110.0,8.073587272609777e-05
Michael & Florence,location_rank,111.0,8.519804267686898e-05
Michael & Florence,location_rank,112.0,9.209774250046329e-05
Michael & Florence,location_rank,113.0,7.494855828045863e-05
Michael & Florence,location_rank,114.0,8.529215729316109e-05
Michael & Florence,location_rank,115.0,8.383617352418184e-05
Michael & Florence,location_rank,116.0,9.917999422703481e-05
Michael & Florence,location_rank,117.0,9.787236640042645e-05
Michael & Florence,location_rank,118.0,7.718636664329586e-05
Michael & Florence,location_rank,119.0,8.07667839760232e-05
Michael & Florence,location_rank,120.0,6.760788108728345e-05
Michael & Florence,location_rank,121.0,7.746603221969323e-05
Michael & Florence,location_rank,122.0,6.800988803899953e-05
Michael & Florence,location_rank,123.0,8.309904530569431e-05
Michael & Florence,location_rank,124.0,8.311199143239257e-05
Michael & Florence,location_rank,125.0,9.175506689720944e-05
Michael & Florence,location_rank,126.0,6.638373097623876e-05
Michael & Florence,location_rank,127.0,6.825898443191184e-05
Michael & Florence,location_rank,128.0,8.063575067170621e-05
Michael & Florence,location_rank,129.0,6.623986877978019e-05
Michael & Florence,location_rank,130.0,7.11086357762913e-05
Michael & Florence,location_rank,131.0,6.109928576929726e-05
Michael & Florence,location_rank,132.0,8.607778463228377e-05
Michael & Florence,location_rank,133.0,8.522059686330363e-05
Michael & Florence,location_rank,134.0,5.65173258642167e-05
Michael & Florence,location_rank,135.0,7.374942549975735e-05
Michael & Florence,location_rank,136.0,7.059017177014475e-05
Michael & Florence,location_rank,137.0,8.974027435994427e-05
Michael & Florence,location_rank,138.0,6.255660030158721e-05
Michael & Florence,location_rank,139.0,0.0001076212196042667
Michael & Florence,location_rank,140.0,9.588811322142638e-05
Michael & Florence,location_rank,141.0,9.453812175282784e-05
Michael & Florence,location_rank,142.0,5.7058366177520565e-05
Michael & Florence,location_rank,143.0,6.242584289638103e-05
Michael & Florence,location_rank,144.0,4.944048313033939e-05
Michael & Florence,location_rank,145.0,6.1660598569331e-05
Michael & Florence,location_rank,146.0,6.714098760956148e-05
Michael & Florence,location_rank,147.0,0.00010444670324748879
Michael & Florence,location_rank,148.0,7.11512670758747e-05
Michael & Florence,location_rank,149.0,8.212914577176098e-05
Michael & Florence,location_rank,150.0,4.8571827817753805e-05
Michael & Florence,location_rank,151.0,8.466451022687171e-05
Michael & Florence,location_rank,152.0,6.056905228458024e-05
Michael & Florence,location_rank,153.0,8.149233976290283e-05
Michael & Florence,location_rank,154.0,8.229842670895184e-05
Michael & Florence,location_rank,155.0,6.422558593687452e-05
Michael & Florence,location_rank,156.0,3.550843984667908e-05
Michael & Florence,location_rank,157.0,0.00010954291944650618
Michael & Florence,location_rank,158.0,6.200326294075559e-05
Michael & Florence,location_rank,159.0,3.798091704905124e-05
Michael & Florence,location_rank,160.0,0.00010056299212366498
Michael & Florence,location_rank,161.0,6.582320161777443e-05
Michael & Florence,location_rank,162.0,0.0001105389867337202
Michael & Florence,location_rank,163.0,8.634024236170064e-05
Michael & Florence,location_rank,164.0,5.8361485931880637e-05
Michael & Florence,location_rank,165.0,3.883147205677751e-05
Michael & Florence,location_rank,166.0,3.233651690308751e-05
Michael & Florence,location_rank,167.0,3.895499696881826e-05
Michael & Florence,location_rank,168.0,2.3423549169999927e-05
Michael & Florence,location_rank,169.0,5.912026549830815e-05
Michael & Florence,location_rank,170.0,3.728452983753724e-05
Michael & Florence,location_rank,171.0,2.1867284588099108e-05
Michael & Florence,location_rank,172.0,2.8122711523896526e-05
Michael & Florence,location_rank,173.0,0.00013077780267492948
Michael & Florence,location_rank,174.0,9.993201586704035e-05
Michael & Florence,location_rank,175.0,6.580230550829827e-05
Michael & Florence,location_rank,176.0,3.090224957835558e-05
Michael & Florence,location_rank,177.0,0.00018996960486322188
Michael & Florence,location_rank,178.0,0.00016886187098953063
Michael & Florence,location_rank,179.0,0.0001477541371158393
Michael & Florence,location_rank,180.0,0.0001266464032421479
Michael & Florence,location_rank,181.0,0.00010553866936845668
Michael & Florence,location_rank,182.0,8.443093549476514e-05
Michael & Florence,location_rank,183.0,6.332320162107403e-05
Michael & Florence,location_rank,184.0,4.221546774738275e-05
Michael & Florence,location_rank,185.0,2.1107733873690868e-05
